calories,carbs,category,fat,nutrition,protein,rating,reviewCount,source,title,url
234,17.0,Appetizers,14.0,"{'@type': 'NutritionInformation', 'calories': ' 234 calories', 'fatContent': '14g fat (6g saturated fat)', 'cholesterolContent': '28mg cholesterol', 'sodiumContent': '664mg sodium', 'carbohydrateContent': '17g carbohydrate (2g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '10g protein. '}",10.0,5.0,3.0,taste_of_home,Stuffed Pizza Bites,https://www.tasteofhome.com/recipes/stuffed-pizza-bites/
186,2.0,Appetizers,16.0,"{'@type': 'NutritionInformation', 'calories': ' 186 calories', 'fatContent': '16g fat (7g saturated fat)', 'cholesterolContent': '43mg cholesterol', 'sodiumContent': '235mg sodium', 'carbohydrateContent': '2g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '8g protein.'}",8.0,4.84,25.0,taste_of_home,Hot Wing Dip,https://www.tasteofhome.com/recipes/hot-wing-dip/
102,2.0,Appetizers,9.0,"{'@type': 'NutritionInformation', 'calories': ' 102 calories', 'fatContent': '9g fat (1g saturated fat)', 'cholesterolContent': '9mg cholesterol', 'sodiumContent': '73mg sodium', 'carbohydrateContent': '2g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '4g protein. '}",4.0,4.8333335,12.0,taste_of_home,Sesame Chicken Bites,https://www.tasteofhome.com/recipes/sesame-chicken-bites/
361,17.0,Appetizers,28.0,"{'@type': 'NutritionInformation', 'calories': ' 361 calories', 'fatContent': '28g fat (11g saturated fat)', 'cholesterolContent': '52mg cholesterol', 'sodiumContent': '537mg sodium', 'carbohydrateContent': '17g carbohydrate (1g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '10g protein. '}",10.0,4.909091,11.0,taste_of_home,Baked Spinach Dip in Bread,https://www.tasteofhome.com/recipes/baked-spinach-dip-in-bread/
98,12.0,Appetizers,4.0,"{'@type': 'NutritionInformation', 'calories': ' 98 calories', 'fatContent': '4g fat (1g saturated fat)', 'cholesterolContent': '13mg cholesterol', 'sodiumContent': '253mg sodium', 'carbohydrateContent': '12g carbohydrate (2g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '5g protein. '}",5.0,4.8,20.0,taste_of_home,Italian Meatball Buns,https://www.tasteofhome.com/recipes/italian-meatball-buns/
102,10.0,Appetizers,6.0,"{'@type': 'NutritionInformation', 'calories': ' 102 calories', 'fatContent': '6g fat (2g saturated fat)', 'cholesterolContent': '9mg cholesterol', 'sodiumContent': '221mg sodium', 'carbohydrateContent': '10g carbohydrate (0 sugars', 'fiberContent': '1g fiber)', 'proteinContent': '3g protein. '}",3.0,5.0,4.0,taste_of_home,Mixed Olive Crostini,https://www.tasteofhome.com/recipes/mixed-olive-crostini/
168,2.0,Appetizers,16.0,"{'@type': 'NutritionInformation', 'calories': ' 168 calories', 'fatContent': '16g fat (7g saturated fat)', 'cholesterolContent': '34mg cholesterol', 'sodiumContent': '260mg sodium', 'carbohydrateContent': '2g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '6g protein. '}",6.0,4.875,24.0,taste_of_home,Marinated Olive & Cheese Ring,https://www.tasteofhome.com/recipes/marinated-olive-cheese-ring/
224,22.0,Appetizers,7.0,"{'@type': 'NutritionInformation', 'calories': ' 224 calories', 'fatContent': '7g fat (2g saturated fat)', 'cholesterolContent': '51mg cholesterol', 'sodiumContent': '357mg sodium', 'carbohydrateContent': '22g carbohydrate (8g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '17g protein. '}",17.0,5.0,2.0,taste_of_home,Honey and Ale Pulled Chicken Sliders,https://www.tasteofhome.com/recipes/honey-and-ale-pulled-chicken-sliders/
100,9.0,Side Dishes,7.0,"{'@type': 'NutritionInformation', 'calories': ' 100 calories', 'fatContent': '7g fat (1g saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '164mg sodium', 'carbohydrateContent': '9g carbohydrate (3g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '2g protein. <b>Diabetic Exchanges</b>: 1-1/2 fat'}",2.0,5.0,2.0,taste_of_home,Tabouleh,https://www.tasteofhome.com/recipes/tabouleh/
291,25.0,Appetizers,15.0,"{'@type': 'NutritionInformation', 'calories': ' 291 calories', 'fatContent': '15g fat (7g saturated fat)', 'cholesterolContent': '37mg cholesterol', 'sodiumContent': '819mg sodium', 'carbohydrateContent': '25g carbohydrate (4g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '15g protein.'}",15.0,5.0,2.0,taste_of_home,Easy Taco Cups,https://www.tasteofhome.com/recipes/easy-taco-cups/
175,3.0,Appetizers,15.0,"{'@type': 'NutritionInformation', 'calories': ' 175 calories', 'fatContent': '15g fat (8g saturated fat)', 'cholesterolContent': '81mg cholesterol', 'sodiumContent': '244mg sodium', 'carbohydrateContent': '3g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '6g protein. '}",6.0,4.9545455,22.0,taste_of_home,Cheddar-Veggie Appetizer Torte,https://www.tasteofhome.com/recipes/cheddar-veggie-appetizer-torte/
229,6.0,Appetizers,22.0,"{'@type': 'NutritionInformation', 'calories': ' 229 calories', 'fatContent': '22g fat (12g saturated fat)', 'cholesterolContent': '68mg cholesterol', 'sodiumContent': '270mg sodium', 'carbohydrateContent': '6g carbohydrate (5g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '3g protein. '}",3.0,5.0,2.0,taste_of_home,Raspberry Chipotle Dip,https://www.tasteofhome.com/recipes/raspberry-chipotle-dip/
89,1.0,Appetizers,8.0,"{'@type': 'NutritionInformation', 'calories': ' 89 calories', 'fatContent': '8g fat (5g saturated fat)', 'cholesterolContent': '26mg cholesterol', 'sodiumContent': '177mg sodium', 'carbohydrateContent': '1g carbohydrate (0 sugars', 'fiberContent': '0 fiber)', 'proteinContent': '3g protein. '}",3.0,4.3706293,143.0,taste_of_home,Beer Dip,https://www.tasteofhome.com/recipes/beer-dip/
99,2.0,Appetizers,9.0,"{'@type': 'NutritionInformation', 'calories': ' 99 calories', 'fatContent': '9g fat (5g saturated fat)', 'cholesterolContent': '25mg cholesterol', 'sodiumContent': '188mg sodium', 'carbohydrateContent': '2g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '4g protein. '}",4.0,5.0,2.0,taste_of_home,Party Cheese Balls,https://www.tasteofhome.com/recipes/party-cheese-balls/
144,1.0,Appetizers,14.0,"{'@type': 'NutritionInformation', 'calories': ' 144 calories', 'fatContent': '14g fat (4g saturated fat)', 'cholesterolContent': '18mg cholesterol', 'sodiumContent': '285mg sodium', 'carbohydrateContent': '1g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '2g protein. '}",2.0,5.0,4.0,taste_of_home,Zesty Vegetable Dip,https://www.tasteofhome.com/recipes/zesty-vegetable-dip/
79,1.0,Appetizers,7.0,"{'@type': 'NutritionInformation', 'calories': ' 79 calories', 'fatContent': '7g fat (4g saturated fat)', 'cholesterolContent': '20mg cholesterol', 'sodiumContent': '183mg sodium', 'carbohydrateContent': '1g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '4g protein.'}",4.0,5.0,1.0,taste_of_home,Obatzda (German Cheese Dip),https://www.tasteofhome.com/recipes/obatzda-german-cheese-dip/
113,1.0,Appetizers,10.0,"{'@type': 'NutritionInformation', 'calories': ' 113 calories', 'fatContent': '10g fat (6g saturated fat)', 'cholesterolContent': '31mg cholesterol', 'sodiumContent': '218mg sodium', 'carbohydrateContent': '1g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '4g protein. '}",4.0,5.0,1.0,taste_of_home,Garlic Blue Cheese Dip,https://www.tasteofhome.com/recipes/garlic-blue-cheese-dip/
24,5.0,Appetizers,0.0,"{'@type': 'NutritionInformation', 'calories': ' 24 calories', 'fatContent': '0 fat (0 saturated fat)', 'cholesterolContent': '0 cholesterol', 'sodiumContent': '328mg sodium', 'carbohydrateContent': '5g carbohydrate (3g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '1g protein. '}",1.0,5.0,1.0,taste_of_home,Spicy Pineapple Salsa,https://www.tasteofhome.com/recipes/spicy-pineapple-salsa/
181,15.0,Appetizers,14.0,"{'@type': 'NutritionInformation', 'calories': ' 181 calories', 'fatContent': '14g fat (8g saturated fat)', 'cholesterolContent': '30mg cholesterol', 'sodiumContent': '92mg sodium', 'carbohydrateContent': '15g carbohydrate (14g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '1g protein.'}",1.0,4.6829267,82.0,taste_of_home,Chocolate Chip Dip,https://www.tasteofhome.com/recipes/chocolate-chip-dip/
203,14.0,Appetizers,17.0,"{'@type': 'NutritionInformation', 'calories': ' 203 calories', 'fatContent': '17g fat (8g saturated fat)', 'cholesterolContent': '30mg cholesterol', 'sodiumContent': '92mg sodium', 'carbohydrateContent': '14g carbohydrate (12g sugars', 'fiberContent': '1g fiber)', 'proteinContent': '2g protein.'}",2.0,4.828829,111.0,taste_of_home,Chocolate Chip Cheese Ball,https://www.tasteofhome.com/recipes/chocolate-chip-cheese-ball/
298,19.0,Appetizers,20.0,"{'@type': 'NutritionInformation', 'calories': ' 298 calories', 'fatContent': '20g fat (10g saturated fat)', 'cholesterolContent': '64mg cholesterol', 'sodiumContent': '377mg sodium', 'carbohydrateContent': '19g carbohydrate (4g sugars', 'fiberContent': '2g fiber)', 'proteinContent': '12g protein.'}",12.0,5.0,5.0,taste_of_home,Baked Brie in Puff Pastry,https://www.tasteofhome.com/recipes/brie-in-puff-pastry/
93,1.0,Appetizers,9.0,"{'@type': 'NutritionInformation', 'calories': ' 93 calories', 'fatContent': '9g fat (3g saturated fat)', 'cholesterolContent': '11mg cholesterol', 'sodiumContent': '131mg sodium', 'carbohydrateContent': '1g carbohydrate (0 sugars', 'fiberContent': '0 fiber)', 'proteinContent': '3g protein. '}",3.0,5.0,5.0,taste_of_home,Spruced-Up Cheese Spread,https://www.tasteofhome.com/recipes/spruced-up-cheese-spread/
116,1.0,Appetizers,11.0,"{'@type': 'NutritionInformation', 'calories': ' 116 calories', 'fatContent': '11g fat (4g saturated fat)', 'cholesterolContent': '21mg cholesterol', 'sodiumContent': '144mg sodium', 'carbohydrateContent': '1g carbohydrate (0 sugars', 'fiberContent': '0 fiber)', 'proteinContent': '4g protein. '}",4.0,5.0,14.0,taste_of_home,Southern Pimiento Cheese Spread,https://www.tasteofhome.com/recipes/southern-pimiento-cheese-spread/
90,1.0,Appetizers,7.0,"{'@type': 'NutritionInformation', 'calories': ' 90 calories', 'fatContent': '7g fat (4g saturated fat)', 'cholesterolContent': '23mg cholesterol', 'sodiumContent': '150mg sodium', 'carbohydrateContent': '1g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '5g protein. '}",5.0,5.0,3.0,taste_of_home,Pimiento and Cheese Spread,https://www.tasteofhome.com/recipes/pimiento-and-cheese-spread/
132,8.0,Appetizers,9.0,"{'@type': 'NutritionInformation', 'calories': ' 132 calories', 'fatContent': '9g fat (5g saturated fat)', 'cholesterolContent': '26mg cholesterol', 'sodiumContent': '214mg sodium', 'carbohydrateContent': '8g carbohydrate (1g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '5g protein. '}",5.0,4.8636365,22.0,taste_of_home,Warm Bacon Cheese Spread,https://www.tasteofhome.com/recipes/warm-bacon-cheese-spread/
85,3.0,Appetizers,6.0,"{'@type': 'NutritionInformation', 'calories': ' 85 calories', 'fatContent': '6g fat (4g saturated fat)', 'cholesterolContent': '21mg cholesterol', 'sodiumContent': '174mg sodium', 'carbohydrateContent': '3g carbohydrate (2g sugars', 'fiberContent': '0 fiber)', 'proteinContent': '4g protein.'}",4.0,5.0,3.0,taste_of_home,Pumpkin Cheese Ball,https://www.tasteofhome.com/recipes/pumpkin-cheese-ball/
213,2.0,appetizer,18.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 8 servings', 'calories': '213', 'fatContent': '18g', 'saturatedFatContent': '4g', 'carbohydrateContent': '2g', 'fiberContent': '0g', 'sugarContent': '1g', 'proteinContent': '10g', 'cholesterolContent': '285mg', 'sodiumContent': '229mg'}",10.0,5.0,1.0,foodnetwork,Bell Pepper Deviled Eggs,https://www.foodnetwork.com/recipes/food-network-kitchen/bell-pepper-deviled-eggs-9947867
284,1.0,appetizer,18.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 8 servings', 'calories': '284', 'fatContent': '18g', 'saturatedFatContent': '3g', 'carbohydrateContent': '1g', 'fiberContent': '0g', 'sugarContent': '0g', 'proteinContent': '27g', 'cholesterolContent': '69mg', 'sodiumContent': '1290mg'}",27.0,5.0,3.0,foodnetwork,Smoked Whitefish Salad,https://www.foodnetwork.com/recipes/food-network-kitchen/smoked-whitefish-salad-recipe-2011350
214,20.0,side-dish,13.0,"{'@type': 'NutritionInformation', 'calories': '214 calorie', 'fatContent': '13 grams', 'saturatedFatContent': '4 grams', 'cholesterolContent': '19 milligrams', 'sodiumContent': '658 milligrams', 'carbohydrateContent': '20 grams', 'fiberContent': '6 grams', 'proteinContent': '10 grams', 'sugarContent': '3 grams'}",10.0,4.8,10.0,foodnetwork,"Baby Bok Choy with Bacon, Onion and Butter Beans",https://www.foodnetwork.com/recipes/food-network-kitchen/baby-bok-choy-with-bacon-onion-and-butter-beans-3361681
155,1.0,condiment,17.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 10.666666666666666 servings', 'calories': '155', 'fatContent': '17g', 'saturatedFatContent': '3g', 'carbohydrateContent': '1g', 'fiberContent': '0g', 'sugarContent': '0g', 'proteinContent': '0g', 'cholesterolContent': '9mg', 'sodiumContent': '138mg'}",0.0,5.0,7.0,foodnetwork,Ranch Dressing,https://www.foodnetwork.com/recipes/food-network-kitchen/ranch-dressing-recipe-2011675
184,2.0,condiment,19.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 6 servings', 'calories': '184', 'fatContent': '19g', 'saturatedFatContent': '2g', 'carbohydrateContent': '2g', 'fiberContent': '1g', 'sugarContent': '0g', 'proteinContent': '1g', 'cholesterolContent': '31mg', 'sodiumContent': '139mg'}",1.0,5.0,1.0,foodnetwork,Whole30 Ranch Dressing,https://www.foodnetwork.com/recipes/food-network-kitchen/whole30-ranch-dressing-5612161
106,2.0,appetizer,9.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 16 servings', 'calories': '106', 'fatContent': '9g', 'saturatedFatContent': '5g', 'carbohydrateContent': '2g', 'fiberContent': '0g', 'sugarContent': '1g', 'proteinContent': '4g', 'cholesterolContent': '36mg', 'sodiumContent': '137mg'}",4.0,5.0,1.0,foodnetwork,Air Fryer Three-Cheese Turnovers,https://www.foodnetwork.com/recipes/food-network-kitchen/air-fryer-three-cheese-turnovers-11959160
140,17.0,side-dish,7.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 4 servings', 'calories': '140', 'fatContent': '7g', 'saturatedFatContent': '1g', 'carbohydrateContent': '17g', 'fiberContent': '5g', 'sugarContent': '7g', 'proteinContent': '4g', 'cholesterolContent': '0mg', 'sodiumContent': '452mg'}",4.0,5.0,4.0,foodnetwork,Soy-and-Sesame-Glazed Green Beans,https://www.foodnetwork.com/recipes/food-network-kitchen/soy-and-sesame-glazed-green-beans-5340423
192,26.0,side-dish,9.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 4 servings', 'calories': '192', 'fatContent': '9g', 'saturatedFatContent': '6g', 'carbohydrateContent': '26g', 'fiberContent': '8g', 'sugarContent': '12g', 'proteinContent': '6g', 'cholesterolContent': '23mg', 'sodiumContent': '694mg'}",6.0,5.0,2.0,foodnetwork,Classic Buttered Green Beans,https://www.foodnetwork.com/recipes/food-network-kitchen/classic-buttered-green-beans-7527049
136,16.0,side-dish,7.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 2 servings', 'calories': '136', 'fatContent': '7g', 'saturatedFatContent': '1g', 'carbohydrateContent': '16g', 'fiberContent': '7g', 'sugarContent': '4g', 'proteinContent': '6g', 'cholesterolContent': '0mg', 'sodiumContent': '418mg'}",6.0,5.0,7.0,foodnetwork,Air Fryer Parmesan Brussels Sprouts,https://www.foodnetwork.com/recipes/food-network-kitchen/parmesan-brussels-sprouts-9596270
168,16.0,side-dish,8.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 6 servings', 'calories': '168', 'fatContent': '8g', 'saturatedFatContent': '1g', 'carbohydrateContent': '16g', 'fiberContent': '5g', 'sugarContent': '6g', 'proteinContent': '10g', 'cholesterolContent': '8mg', 'sodiumContent': '544mg'}",10.0,5.0,1.0,foodnetwork,Green Beans with Smoked Ham,https://www.foodnetwork.com/recipes/food-network-kitchen/green-beans-with-smoked-ham-3562419
337,17.0,side-dish,28.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 16 servings', 'calories': '337', 'fatContent': '28g', 'saturatedFatContent': '5g', 'carbohydrateContent': '17g', 'fiberContent': '2g', 'sugarContent': '5g', 'proteinContent': '6g', 'cholesterolContent': '16mg', 'sodiumContent': '454mg'}",6.0,5.0,2.0,foodnetwork,Classic Green Bean Casserole,https://www.foodnetwork.com/recipes/food-network-kitchen/classic-green-bean-casserole-3363993
109,11.0,side-dish,7.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 4 servings', 'calories': '109', 'fatContent': '7g', 'saturatedFatContent': '1g', 'carbohydrateContent': '11g', 'fiberContent': '4g', 'sugarContent': '4g', 'proteinContent': '4g', 'cholesterolContent': '0mg', 'sodiumContent': '315mg'}",4.0,5.0,5.0,foodnetwork,Air Fryer Green Beans with Gremolata and Toasted Almonds,https://www.foodnetwork.com/recipes/food-network-kitchen/air-fryer-green-beans-with-gremolata-and-toasted-almonds-8899319
75,6.0,appetizer,6.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 24 servings', 'calories': '75', 'fatContent': '6g', 'saturatedFatContent': '0g', 'carbohydrateContent': '6g', 'fiberContent': '1g', 'sugarContent': '1g', 'proteinContent': '2g', 'cholesterolContent': '16mg', 'sodiumContent': '131mg'}",2.0,5.0,2.0,foodnetwork,Air Fryer Crispy Artichokes,https://www.foodnetwork.com/recipes/food-network-kitchen/air-fryer-crispy-artichokes-11959141
186,39.0,side-dish,4.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 4 servings', 'calories': '186', 'fatContent': '4g', 'saturatedFatContent': '0g', 'carbohydrateContent': '39g', 'fiberContent': '6g', 'sugarContent': '28g', 'proteinContent': '1g', 'cholesterolContent': '0mg', 'sodiumContent': '37mg'}",1.0,5.0,2.0,foodnetwork,Orange-Cranberry-Pear Relish,https://www.foodnetwork.com/recipes/food-network-kitchen/cranberry-pear-relish-recipe-2117968
288,31.0,appetizer,11.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 6 servings', 'calories': '288', 'fatContent': '11g', 'saturatedFatContent': '2g', 'carbohydrateContent': '31g', 'fiberContent': '3g', 'sugarContent': '4g', 'proteinContent': '18g', 'cholesterolContent': '36mg', 'sodiumContent': '748mg'}",18.0,5.0,1.0,foodnetwork,Spicy Muffin Tin Tacos,https://www.foodnetwork.com/recipes/food-network-kitchen/spicy-muffin-tin-tacos-3413326
242,23.0,beverage,13.0,"{'@type': 'NutritionInformation', 'servingSize': '1 of 8 servings', 'calories': '242', 'fatContent': '13g', 'saturatedFatContent': '8g', 'carbohydrateContent': '23g', 'fiberContent': '0g', 'sugarContent': '23g', 'proteinContent': '5g', 'cholesterolContent': '15mg', 'sodiumContent': '65mg'}",5.0,5.0,2.0,foodnetwork,Peppermint-Vodka Hot Chocolate,https://www.foodnetwork.com/recipes/food-network-kitchen/peppermint-vodka-hot-chocolate-3519584
